Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Wind Direction [deg](TimeStep),ZONE_HALLE:Zone Outdoor Air Drybulb Temperature [C](TimeStep),ZONE_HALLE:Zone Outdoor Air Wind Speed [m/s](TimeStep),ZONE_HALLE:Zone Mean Air Temperature [C](TimeStep),ZONE_HALLE:Zone Ventilation Sensible Heat Loss Energy [J](TimeStep),ZONE_HALLE:Zone Ventilation Current Density Volume Flow Rate [m3/s](TimeStep),ZONE_HALLE:Zone Ventilation Standard Density Volume Flow Rate [m3/s](TimeStep),ZONE_HALLE:Zone Ventilation Mass Flow Rate [kg/s](TimeStep),ZONE_HALLE:Zone Ventilation Current Density Air Change Rate [ach](TimeStep),IDEALLOADS:Zone Ideal Loads Supply Air Total Heating Rate [W](TimeStep),IDEALLOADS:Zone Ideal Loads Supply Air Total Cooling Rate [W](TimeStep) 
 01/15  14:15:00,17.0,5.071965,247.5,17.0,5.071965,16.999999999999996,0.0,7.658346999999999,7.672723220473651,8.67531244646692,2.552782333333333,789.324200049392,0.0 
 01/15  14:30:00,17.0,5.071965,247.5,17.0,5.071965,17.0,0.0,7.658346999999999,7.672723220473651,8.67531244646692,2.552782333333333,789.4595147167563,0.0 
 01/15  14:45:00,17.0,5.071965,247.5,17.0,5.071965,17.0,0.0,7.658346999999999,7.672723220473651,8.67531244646692,2.552782333333333,789.5937869667541,0.0 
 01/15  15:00:00,17.0,5.071965,247.5,17.0,5.071965,17.0,0.0,7.658346999999999,7.672723220473651,8.67531244646692,2.552782333333333,789.7270247698763,0.0 
 01/15  15:15:00,17.0,5.071965,247.5,17.0,5.071965,17.0,0.0,7.658346999999999,7.672723220473651,8.67531244646692,2.552782333333333,789.8592360354961,0.0 
 01/15  15:30:00,17.0,5.071965,247.5,17.0,5.071965,17.0,0.0,7.658346999999999,7.672723220473651,8.67531244646692,2.552782333333333,789.9904286136154,0.0 
 01/15  15:45:00,17.0,5.071965,247.5,17.0,5.071965,16.999999999999996,0.0,7.658346999999999,7.672723220473651,8.67531244646692,2.552782333333333,790.1206102953295,0.0 
 01/15  16:00:00,17.0,5.071965,247.5,17.0,5.071965,17.000000000000004,2.8202517077604695e-8,7.658346999999999,7.672723220473651,8.67531244646692,2.552782333333333,790.2497888135259,0.0 
 01/15  16:15:00,17.0,5.071965,247.5,17.0,5.071965,17.0,0.0,7.658346999999999,7.672723220473651,8.67531244646692,2.552782333333333,790.3779718407897,0.0 
 01/15  16:30:00,17.0,5.071965,247.5,17.0,5.071965,17.0,0.0,7.658346999999999,7.672723220473651,8.67531244646692,2.552782333333333,790.5051669955722,0.0 
 01/15  16:45:00,17.0,5.071965,247.5,17.0,5.071965,17.000000000000004,2.8202517077604695e-8,7.658346999999999,7.672723220473651,8.67531244646692,2.552782333333333,790.6313818350901,0.0 
 01/15  17:00:00,17.0,5.071965,247.5,17.0,5.071965,17.0,0.0,7.658346999999999,7.672723220473651,8.67531244646692,2.552782333333333,790.7566238616128,0.0 
 01/15  17:15:00,17.0,5.071965,247.5,17.0,5.071965,17.0,0.0,7.658346999999999,7.672723220473651,8.67531244646692,2.552782333333333,790.8809005210643,0.0 
 01/15  17:30:00,17.0,5.071965,247.5,17.0,5.071965,17.0,0.0,7.658346999999999,7.672723220473651,8.67531244646692,2.552782333333333,791.0042192016264,0.0 
 01/15  17:45:00,17.0,5.071965,247.5,17.0,5.071965,17.0,0.0,7.658346999999999,7.672723220473651,8.67531244646692,2.552782333333333,791.1265872375807,0.0 
 01/15  18:00:00,17.0,5.071965,247.5,17.0,5.071965,17.0,0.0,7.658346999999999,7.672723220473651,8.67531244646692,2.552782333333333,791.2480119065149,0.0 
 01/15  18:15:00,17.0,5.071965,247.5,17.0,5.071965,17.0,0.0,7.658346999999999,7.672723220473651,8.67531244646692,2.552782333333333,791.3685004318835,0.0 
 01/15  18:30:00,17.0,5.071965,247.5,17.0,5.071965,17.0,0.0,7.658346999999999,7.672723220473651,8.67531244646692,2.552782333333333,791.4880599821917,0.0 
 01/15  18:45:00,17.0,5.071965,247.5,17.0,5.071965,16.999999999999996,0.0,7.658346999999999,7.672723220473651,8.67531244646692,2.552782333333333,791.606697671814,0.0 
 01/15  19:00:00,17.0,5.071965,247.5,17.0,5.071965,17.0,0.0,7.658346999999999,7.672723220473651,8.67531244646692,2.552782333333333,791.7244205620375,0.0 
 01/15  19:15:00,17.0,5.071965,247.5,17.0,5.071965,17.0,0.0,7.658346999999999,7.672723220473651,8.67531244646692,2.552782333333333,791.8412356593183,0.0 
 01/15  19:30:00,17.0,5.071965,247.5,17.0,5.071965,17.0,0.0,7.658346999999999,7.672723220473651,8.67531244646692,2.552782333333333,791.9571499192391,0.0 
 01/15  19:45:00,17.0,5.071965,247.5,17.0,5.071965,17.0,0.0,7.658346999999999,7.672723220473651,8.67531244646692,2.552782333333333,792.0721702429001,0.0 
 01/15  20:00:00,17.0,5.071965,247.5,17.0,5.071965,17.0,0.0,7.658346999999999,7.672723220473651,8.67531244646692,2.552782333333333,792.1863034805285,0.0 
 01/15  20:15:00,17.0,5.071965,247.5,17.0,5.071965,17.0,0.0,7.658346999999999,7.672723220473651,8.67531244646692,2.552782333333333,792.2995564298473,0.0 
 01/15  20:30:00,17.0,5.071965,247.5,17.0,5.071965,17.0,0.0,7.658346999999999,7.672723220473651,8.67531244646692,2.552782333333333,792.4119358373574,0.0 
 01/15  20:45:00,17.0,5.071965,247.5,17.0,5.071965,17.000000000000004,2.8202517077604695e-8,7.658346999999999,7.672723220473651,8.67531244646692,2.552782333333333,792.5234483988024,0.0 
 01/15  21:00:00,17.0,5.071965,247.5,17.0,5.071965,17.0,0.0,7.658346999999999,7.672723220473651,8.67531244646692,2.552782333333333,792.6341007584706,0.0 
 01/15  21:15:00,17.0,5.071965,247.5,17.0,5.071965,17.000000000000004,2.8202517077604695e-8,7.658346999999999,7.672723220473651,8.67531244646692,2.552782333333333,792.743899512221,0.0 
 01/15  21:30:00,17.0,5.071965,247.5,17.0,5.071965,17.0,0.0,7.658346999999999,7.672723220473651,8.67531244646692,2.552782333333333,792.8528512029444,0.0 
 01/15  21:45:00,17.0,5.071965,247.5,17.0,5.071965,17.0,0.0,7.658346999999999,7.672723220473651,8.67531244646692,2.552782333333333,792.9609623273136,0.0 
 01/15  22:00:00,17.0,5.071965,247.5,17.0,5.071965,17.000000000000007,5.640503415520939e-8,7.658346999999999,7.672723220473651,8.67531244646692,2.552782333333333,793.0682393304305,0.0 
 01/15  22:15:00,17.0,5.071965,247.5,17.0,5.071965,17.0,0.0,7.658346999999999,7.672723220473651,8.67531244646692,2.552782333333333,793.1746886092004,0.0 
 01/15  22:30:00,17.0,5.071965,247.5,17.0,5.071965,17.0,0.0,7.658346999999999,7.672723220473651,8.67531244646692,2.552782333333333,793.2803165133812,0.0 
 01/15  22:45:00,17.0,5.071965,247.5,17.0,5.071965,17.0,0.0,7.658346999999999,7.672723220473651,8.67531244646692,2.552782333333333,793.3851293423213,0.0 
 01/15  23:00:00,17.0,5.071965,247.5,17.0,5.071965,17.0,0.0,7.658346999999999,7.672723220473651,8.67531244646692,2.552782333333333,793.4891333495036,0.0 
 01/15  23:15:00,17.0,5.071965,247.5,17.0,5.071965,17.0,0.0,7.658346999999999,7.672723220473651,8.67531244646692,2.552782333333333,793.5923347399804,0.0 
 01/15  23:30:00,17.0,5.071965,247.5,17.0,5.071965,17.0,0.0,7.658346999999999,7.672723220473651,8.67531244646692,2.552782333333333,793.6947396723556,0.0 
 01/15  23:45:00,17.0,5.071965,247.5,17.0,5.071965,17.0,0.0,7.658346999999999,7.672723220473651,8.67531244646692,2.552782333333333,793.7963542583168,0.0 
 01/15  24:00:00,17.0,5.071965,247.5,17.0,5.071965,17.000000000000004,2.8202517077604695e-8,7.658346999999999,7.672723220473651,8.67531244646692,2.552782333333333,793.897184562986,0.0 
