Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Wind Direction [deg](TimeStep),ZONE_HALLE:Zone Outdoor Air Drybulb Temperature [C](TimeStep),ZONE_HALLE:Zone Outdoor Air Wind Speed [m/s](TimeStep),ZONE_HALLE:Zone Mean Air Temperature [C](TimeStep),ZONE_HALLE:Zone Ventilation Sensible Heat Loss Energy [J](TimeStep),ZONE_HALLE:Zone Ventilation Current Density Volume Flow Rate [m3/s](TimeStep),ZONE_HALLE:Zone Ventilation Standard Density Volume Flow Rate [m3/s](TimeStep),ZONE_HALLE:Zone Ventilation Mass Flow Rate [kg/s](TimeStep),ZONE_HALLE:Zone Ventilation Current Density Air Change Rate [ach](TimeStep),IDEALLOADS:Zone Ideal Loads Supply Air Total Heating Rate [W](TimeStep),IDEALLOADS:Zone Ideal Loads Supply Air Total Cooling Rate [W](TimeStep) 
 01/15  17:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,18.488887736753277,18.523595007972006,20.944059847899986,6.1629625789177584,791.0042192002295,0.0 
 01/15  17:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,18.488887736753277,18.523595007972006,20.944059847899986,6.1629625789177584,791.126587235951,0.0 
 01/15  18:00:00,17.0,5.071965,157.5,17.0,5.071965,16.999999999999996,0.0,18.488887736753277,18.523595007972006,20.944059847899986,6.1629625789177584,791.2480119048851,0.0 
 01/15  18:15:00,17.0,5.071965,157.5,17.0,5.071965,16.999999999999996,0.0,18.488887736753277,18.523595007972006,20.944059847899986,6.1629625789177584,791.36850043037,0.0 
 01/15  18:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,18.488887736753277,18.523595007972006,20.944059847899986,6.1629625789177584,791.488059980795,0.0 
 01/15  18:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,18.488887736753277,18.523595007972006,20.944059847899986,6.1629625789177584,791.6066976701844,0.0 
 01/15  19:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,18.488887736753277,18.523595007972006,20.944059847899986,6.1629625789177584,791.7244205604076,0.0 
 01/15  19:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,18.488887736753277,18.523595007972006,20.944059847899986,6.1629625789177584,791.8412356579213,0.0 
 01/15  19:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,18.488887736753277,18.523595007972006,20.944059847899986,6.1629625789177584,791.9571499176093,0.0 
 01/15  19:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,18.488887736753277,18.523595007972006,20.944059847899986,6.1629625789177584,792.0721702413865,0.0 
 01/15  20:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,18.488887736753277,18.523595007972006,20.944059847899986,6.1629625789177584,792.1863034788987,0.0 
 01/15  20:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,18.488887736753277,18.523595007972006,20.944059847899986,6.1629625789177584,792.2995564282176,0.0 
 01/15  20:30:00,17.0,5.071965,157.5,17.0,5.071965,16.999999999999996,0.0,18.488887736753277,18.523595007972006,20.944059847899986,6.1629625789177584,792.4119358357274,0.0 
 01/15  20:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,18.488887736753277,18.523595007972006,20.944059847899986,6.1629625789177584,792.5234483972893,0.0 
 01/15  21:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,18.488887736753277,18.523595007972006,20.944059847899986,6.1629625789177584,792.6341007570736,0.0 
 01/15  21:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,18.488887736753277,18.523595007972006,20.944059847899986,6.1629625789177584,792.743899510475,0.0 
 01/15  21:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,18.488887736753277,18.523595007972006,20.944059847899986,6.1629625789177584,792.8528512016635,0.0 
 01/15  21:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,18.488887736753277,18.523595007972006,20.944059847899986,6.1629625789177584,792.9609623258002,0.0 
 01/15  22:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,18.488887736753277,18.523595007972006,20.944059847899986,6.1629625789177584,793.0682393289171,0.0 
 01/15  22:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,18.488887736753277,18.523595007972006,20.944059847899986,6.1629625789177584,793.1746886079202,0.0 
 01/15  22:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,18.488887736753277,18.523595007972006,20.944059847899986,6.1629625789177584,793.2803165118677,0.0 
 01/15  22:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,18.488887736753277,18.523595007972006,20.944059847899986,6.1629625789177584,793.3851293408079,0.0 
 01/15  23:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,18.488887736753277,18.523595007972006,20.944059847899986,6.1629625789177584,793.48913334799,0.0 
 01/15  23:15:00,17.0,5.071965,157.5,17.0,5.071965,17.000000000000004,6.808690859028722e-8,18.488887736753277,18.523595007972006,20.944059847899986,6.1629625789177584,793.5923347385833,0.0 
 01/15  23:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,18.488887736753277,18.523595007972006,20.944059847899986,6.1629625789177584,793.6947396707255,0.0 
 01/15  23:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,18.488887736753277,18.523595007972006,20.944059847899986,6.1629625789177584,793.7963542570362,0.0 
 01/15  24:00:00,17.0,5.071965,157.5,17.0,5.071965,17.000000000000004,6.808690859028722e-8,18.488887736753277,18.523595007972006,20.944059847899986,6.1629625789177584,793.8971845615887,0.0 
