Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Wind Direction [deg](TimeStep),ZONE_HALLE:Zone Outdoor Air Drybulb Temperature [C](TimeStep),ZONE_HALLE:Zone Outdoor Air Wind Speed [m/s](TimeStep),ZONE_HALLE:Zone Mean Air Temperature [C](TimeStep),ZONE_HALLE:Zone Ventilation Sensible Heat Loss Energy [J](TimeStep),ZONE_HALLE:Zone Ventilation Current Density Volume Flow Rate [m3/s](TimeStep),ZONE_HALLE:Zone Ventilation Standard Density Volume Flow Rate [m3/s](TimeStep),ZONE_HALLE:Zone Ventilation Mass Flow Rate [kg/s](TimeStep),ZONE_HALLE:Zone Ventilation Current Density Air Change Rate [ach](TimeStep),IDEALLOADS:Zone Ideal Loads Supply Air Total Heating Rate [W](TimeStep),IDEALLOADS:Zone Ideal Loads Supply Air Total Cooling Rate [W](TimeStep) 
 01/15  00:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,779.8071217460094,0.0 
 01/15  00:30:00,17.0,5.071965,157.5,17.0,5.071965,16.999999999999996,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,780.0155972314535,0.0 
 01/15  00:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,780.2224734078629,0.0 
 01/15  01:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,780.4277623957023,0.0 
 01/15  01:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,780.6314762280092,0.0 
 01/15  01:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,780.8336268472485,0.0 
 01/15  01:45:00,17.0,5.071965,157.5,17.0,5.071965,17.000000000000004,7.14431373637664e-8,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,781.0342261083424,0.0 
 01/15  02:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,781.233285777853,0.0 
 01/15  02:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,781.4308175367771,0.0 
 01/15  02:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,781.626832977752,0.0 
 01/15  02:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,781.821343609132,0.0 
 01/15  03:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,782.014360853238,0.0 
 01/15  03:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,782.2058960477591,0.0 
 01/15  03:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,782.3959604466802,0.0 
 01/15  03:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,782.584565220168,0.0 
 01/15  04:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,782.7717214557343,0.0 
 01/15  04:15:00,17.0,5.071965,157.5,17.0,5.071965,16.999999999999996,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,782.9574401585853,0.0 
 01/15  04:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,783.1417322523193,0.0 
 01/15  04:45:00,17.0,5.071965,157.5,17.0,5.071965,17.000000000000004,7.14431373637664e-8,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,783.3246085785797,0.0 
 01/15  05:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,783.5060798998456,0.0 
 01/15  05:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,783.6861568980387,0.0 
 01/15  05:30:00,17.0,5.071965,157.5,17.0,5.071965,17.000000000000004,7.14431373637664e-8,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,783.8648501748687,0.0 
 01/15  05:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,784.0421702538151,0.0 
 01/15  06:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,784.2181275807088,0.0 
 01/15  06:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,784.3927325221013,0.0 
 01/15  06:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,784.5659953687573,0.0 
 01/15  06:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,784.7379263341429,0.0 
 01/15  07:00:00,17.0,5.071965,157.5,17.0,5.071965,17.000000000000004,7.14431373637664e-8,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,784.9085355557038,0.0 
 01/15  07:15:00,17.0,5.071965,157.5,17.0,5.071965,16.999999999999996,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,785.0778330947508,0.0 
 01/15  07:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,785.245828939602,0.0 
 01/15  07:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,785.4125330005775,0.0 
 01/15  08:00:00,17.0,5.071965,157.5,17.0,5.071965,16.999999999999996,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,785.5779551179148,0.0 
 01/15  08:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,785.7421050557169,0.0 
 01/15  08:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,785.9049925054424,0.0 
 01/15  08:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,786.0666270880029,0.0 
 01/15  09:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,786.2270183502698,0.0 
 01/15  09:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,786.3861757690321,0.0 
 01/15  09:30:00,17.0,5.071965,157.5,17.0,5.071965,17.000000000000004,7.14431373637664e-8,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,786.5441087499494,0.0 
 01/15  09:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,786.7008266274353,0.0 
 01/15  10:00:00,17.0,5.071965,157.5,17.0,5.071965,17.000000000000004,7.14431373637664e-8,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,786.8563386682656,0.0 
 01/15  10:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,787.0106540668057,0.0 
 01/15  10:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,787.1637819522293,0.0 
 01/15  10:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,787.3157313815318,0.0 
 01/15  11:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,787.4665113470985,0.0 
 01/15  11:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,787.6161307716976,0.0 
 01/15  11:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,787.7645985125565,0.0 
 01/15  11:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,787.9119233597305,0.0 
 01/15  12:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,788.0581140380821,0.0 
 01/15  12:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,788.2031792063501,0.0 
 01/15  12:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,788.3471274585467,0.0 
 01/15  12:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,788.4899673246548,0.0 
 01/15  13:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,788.6317072695822,0.0 
 01/15  13:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,788.772355695488,0.0 
 01/15  13:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,788.9119209413186,0.0 
 01/15  13:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,789.0504112829224,0.0 
 01/15  14:00:00,17.0,5.071965,157.5,17.0,5.071965,16.999999999999996,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,789.187834934681,0.0 
 01/15  14:15:00,17.0,5.071965,157.5,17.0,5.071965,17.000000000000004,7.14431373637664e-8,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,789.3242000489265,0.0 
 01/15  14:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,789.4595147155924,0.0 
 01/15  14:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,789.593786966172,0.0 
 01/15  15:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,789.7270247689451,0.0 
 01/15  15:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,789.8592360346809,0.0 
 01/15  15:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,789.9904286128003,0.0 
 01/15  15:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,790.1206102947473,0.0 
 01/15  16:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,790.2497888124782,0.0 
 01/15  16:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,790.3779718403241,0.0 
 01/15  16:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,790.5051669946408,0.0 
 01/15  16:45:00,17.0,5.071965,157.5,17.0,5.071965,17.000000000000004,7.14431373637664e-8,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,790.6313818342753,0.0 
 01/15  17:00:00,17.0,5.071965,157.5,17.0,5.071965,17.000000000000004,7.14431373637664e-8,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,790.7566238607978,0.0 
 01/15  17:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,790.8809005200164,0.0 
 01/15  17:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,791.0042192010444,0.0 
 01/15  17:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,791.1265872365328,0.0 
 01/15  18:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,791.2480119058165,0.0 
 01/15  18:15:00,17.0,5.071965,157.5,17.0,5.071965,17.000000000000004,7.14431373637664e-8,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,791.3685004313013,0.0 
 01/15  18:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,791.4880599812604,0.0 
 01/15  18:45:00,17.0,5.071965,157.5,17.0,5.071965,17.000000000000004,7.14431373637664e-8,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,791.6066976713485,0.0 
 01/15  19:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,791.724420560873,0.0 
 01/15  19:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,791.8412356587361,0.0 
 01/15  19:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,791.9571499183076,0.0 
 01/15  19:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,792.0721702419689,0.0 
 01/15  20:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,792.1863034794807,0.0 
 01/15  20:15:00,17.0,5.071965,157.5,17.0,5.071965,16.999999999999996,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,792.2995564287996,0.0 
 01/15  20:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,792.4119358365424,0.0 
 01/15  20:45:00,17.0,5.071965,157.5,17.0,5.071965,17.000000000000004,7.14431373637664e-8,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,792.5234483976385,0.0 
 01/15  21:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,792.6341007575393,0.0 
 01/15  21:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,792.7438995110571,0.0 
 01/15  21:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,792.8528512020132,0.0 
 01/15  21:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,792.9609623263823,0.0 
 01/15  22:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,793.0682393293831,0.0 
 01/15  22:15:00,17.0,5.071965,157.5,17.0,5.071965,17.000000000000004,7.14431373637664e-8,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,793.1746886085023,0.0 
 01/15  22:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,793.2803165121005,0.0 
 01/15  22:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,19.400266124999998,19.43668423233576,21.97646178463617,6.466755374999999,793.3851293415065,0.0 
