Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Wind Direction [deg](TimeStep),ZONE_HALLE:Zone Outdoor Air Drybulb Temperature [C](TimeStep),ZONE_HALLE:Zone Outdoor Air Wind Speed [m/s](TimeStep),ZONE_HALLE:Zone Mean Air Temperature [C](TimeStep),ZONE_HALLE:Zone Ventilation Sensible Heat Loss Energy [J](TimeStep),ZONE_HALLE:Zone Ventilation Current Density Volume Flow Rate [m3/s](TimeStep),ZONE_HALLE:Zone Ventilation Standard Density Volume Flow Rate [m3/s](TimeStep),ZONE_HALLE:Zone Ventilation Mass Flow Rate [kg/s](TimeStep),ZONE_HALLE:Zone Ventilation Current Density Air Change Rate [ach](TimeStep),IDEALLOADS:Zone Ideal Loads Supply Air Total Heating Rate [W](TimeStep),IDEALLOADS:Zone Ideal Loads Supply Air Total Cooling Rate [W](TimeStep) 
 01/15  00:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,14.679430105224444,14.706986276761235,16.628737598191208,4.893143368408148,779.8071217461259,0.0 
 01/15  00:30:00,17.0,5.071965,157.5,17.0,5.071965,16.999999999999996,0.0,14.679430105224444,14.706986276761235,16.628737598191208,4.893143368408148,780.0155972315699,0.0 
 01/15  00:45:00,17.0,5.071965,157.5,17.0,5.071965,16.999999999999996,0.0,14.679430105224448,14.706986276761237,16.62873759819121,4.893143368408149,780.2224734079794,0.0 
 01/15  01:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,14.679430105224448,14.706986276761237,16.62873759819121,4.893143368408149,780.4277623960518,0.0 
 01/15  01:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,14.679430105224444,14.706986276761235,16.628737598191208,4.893143368408148,780.6314762280092,0.0 
 01/15  01:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,14.679430105224444,14.706986276761235,16.628737598191208,4.893143368408148,780.8336268472485,0.0 
 01/15  01:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,14.679430105224444,14.706986276761235,16.628737598191208,4.893143368408148,781.0342261083424,0.0 
 01/15  02:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,14.679430105224444,14.706986276761235,16.628737598191208,4.893143368408148,781.2332857780857,0.0 
 01/15  02:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,14.679430105224444,14.706986276761235,16.628737598191208,4.893143368408148,781.4308175367771,0.0 
 01/15  02:30:00,17.0,5.071965,157.5,17.0,5.071965,17.000000000000004,5.40582554214502e-8,14.679430105224444,14.706986276761235,16.628737598191208,4.893143368408148,781.6268329779849,0.0 
 01/15  02:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,14.679430105224448,14.706986276761237,16.62873759819121,4.893143368408149,781.8213436091316,0.0 
 01/15  03:00:00,17.0,5.071965,157.5,17.0,5.071965,17.000000000000004,5.40582554214502e-8,14.679430105224444,14.706986276761235,16.628737598191208,4.893143368408148,782.0143608534709,0.0 
 01/15  03:15:00,17.0,5.071965,157.5,17.0,5.071965,17.000000000000004,5.4058255421450215e-8,14.679430105224448,14.706986276761237,16.62873759819121,4.893143368408149,782.2058960476425,0.0 
 01/15  03:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,14.679430105224448,14.706986276761237,16.62873759819121,4.893143368408149,782.3959604465638,0.0 
 01/15  03:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,14.679430105224444,14.706986276761235,16.628737598191208,4.893143368408148,782.5845652202845,0.0 
 01/15  04:00:00,17.0,5.071965,157.5,17.0,5.071965,16.999999999999993,0.0,14.679430105224444,14.706986276761235,16.628737598191208,4.893143368408148,782.7717214556179,0.0 
 01/15  04:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,14.679430105224451,14.70698627676124,16.628737598191215,4.8931433684081505,782.9574401589344,0.0 
 01/15  04:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,14.679430105224444,14.706986276761235,16.628737598191208,4.893143368408148,783.1417322519703,0.0 
 01/15  04:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,14.679430105224444,14.706986276761235,16.628737598191208,4.893143368408148,783.3246085788124,0.0 
 01/15  05:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,14.679430105224444,14.706986276761235,16.628737598191208,4.893143368408148,783.506079900195,0.0 
 01/15  05:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,0.0,14.679430105224444,14.706986276761235,16.628737598191208,4.893143368408148,783.6861568980387,0.0 
