Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Wind Direction [deg](TimeStep),ZONE_SUED:Zone Outdoor Air Drybulb Temperature [C](TimeStep),ZONE_SUED:Zone Outdoor Air Wind Speed [m/s](TimeStep),ZONE_NORD:Zone Outdoor Air Drybulb Temperature [C](TimeStep),ZONE_NORD:Zone Outdoor Air Wind Speed [m/s](TimeStep),ZONE_SUED:Zone Mean Air Temperature [C](TimeStep),ZONE_NORD:Zone Mean Air Temperature [C](TimeStep),ZONE_SUED:Zone Ventilation Sensible Heat Loss Energy [J](TimeStep),ZONE_SUED:Zone Ventilation Current Density Volume Flow Rate [m3/s](TimeStep),ZONE_SUED:Zone Ventilation Standard Density Volume Flow Rate [m3/s](TimeStep),ZONE_SUED:Zone Ventilation Mass Flow Rate [kg/s](TimeStep),ZONE_SUED:Zone Ventilation Current Density Air Change Rate [ach](TimeStep),ZONE_NORD:Zone Mixing Current Density Volume Flow Rate [m3/s](TimeStep),ZONE_NORD:Zone Mixing Standard Density Volume Flow Rate [m3/s](TimeStep),ZONE_NORD:Zone Mixing Mass Flow Rate [kg/s](TimeStep),ZONE_NORD:Zone Mixing Sensible Heat Loss Energy [J](TimeStep),ZONE_NORD:Zone Mixing Sensible Heat Gain Energy [J](TimeStep),ZONE_SUED:Zone Mixing Current Density Volume Flow Rate [m3/s](TimeStep),ZONE_SUED:Zone Mixing Standard Density Volume Flow Rate [m3/s](TimeStep),ZONE_SUED:Zone Mixing Mass Flow Rate [kg/s](TimeStep),ZONE_SUED:Zone Mixing Sensible Heat Loss Energy [J](TimeStep),ZONE_SUED:Zone Mixing Sensible Heat Gain Energy [J](TimeStep),IDEALLOADS_NORD:Zone Ideal Loads Supply Air Total Heating Rate [W](TimeStep),IDEALLOADS_NORD:Zone Ideal Loads Supply Air Total Cooling Rate [W](TimeStep),IDEALLOADS_SUED:Zone Ideal Loads Supply Air Total Heating Rate [W](TimeStep),IDEALLOADS_SUED:Zone Ideal Loads Supply Air Total Cooling Rate [W](TimeStep) 
 01/15  14:30:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,7.491641093889119,7.505704374656524,8.486469368165132,4.994427395926079,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,415.2813213093324,0.0,394.7442897446454,0.0 
 01/15  14:45:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,16.999999999999996,17.0,0.0,7.491641093889119,7.505704374656524,8.486469368165132,4.994427395926079,7.49164,7.505703278713961,8.486468129016542,2.7588604308379665e-8,0.0,7.49164,7.505703278713961,8.486468129016542,0.0,2.7588604308379665e-8,415.3471408503828,0.0,394.81021784292545,0.0 
 01/15  15:00:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.000000000000004,0.0,7.491641093889119,7.505704374656524,8.486469368165132,4.994427395926079,7.49164,7.505703278713961,8.486468129016542,2.7588604308379665e-8,0.0,7.49164,7.505703278713961,8.486468129016542,0.0,2.7588604308379665e-8,415.412445748516,0.0,394.8756321814144,0.0 
 01/15  15:15:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,16.999999999999996,17.000000000000004,0.0,7.491641093889119,7.505704374656524,8.486469368165132,4.994427395926079,7.49164,7.505703278713961,8.486468129016542,5.517720861675933e-8,0.0,7.49164,7.505703278713961,8.486468129016542,0.0,5.517720861675933e-8,415.47724000125896,0.0,394.9405367345316,0.0 
 01/15  15:30:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.000000000000004,17.000000000000004,2.7588608336719794e-8,7.491641093889119,7.505704374656524,8.486469368165132,4.994427395926079,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,415.54152757546393,0.0,395.0049354472431,0.0 
 01/15  15:45:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,7.491641093889119,7.505704374656524,8.486469368165132,4.994427395926079,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,415.6053124070751,0.0,395.0688322327332,0.0 
 01/15  16:00:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,16.999999999999996,17.0,0.0,7.491641093889119,7.505704374656524,8.486469368165132,4.994427395926079,7.49164,7.505703278713961,8.486468129016542,2.7588604308379665e-8,0.0,7.49164,7.505703278713961,8.486468129016542,0.0,2.7588604308379665e-8,415.6685984025827,0.0,395.1322309761307,0.0 
 01/15  16:15:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,16.999999999999996,0.0,7.491641093889119,7.505704374656524,8.486469368165132,4.994427395926079,7.49164,7.505703278713961,8.486468129016542,0.0,2.7588604308379665e-8,7.49164,7.505703278713961,8.486468129016542,2.7588604308379665e-8,0.0,415.73138943768566,0.0,395.1951355315978,0.0 
 01/15  16:30:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,7.491641093889119,7.505704374656524,8.486469368165132,4.994427395926079,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,415.79368935921235,0.0,395.2575497241925,0.0 
 01/15  16:45:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,7.491641093889119,7.505704374656524,8.486469368165132,4.994427395926079,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,415.8555019837223,0.0,395.319477350451,0.0 
 01/15  17:00:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,7.491641093889119,7.505704374656524,8.486469368165132,4.994427395926079,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,415.9168310991372,0.0,395.38092217710795,0.0 
 01/15  17:15:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,7.491641093889119,7.505704374656524,8.486469368165132,4.994427395926079,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,415.9776804640423,0.0,395.4418879428414,0.0 
 01/15  17:30:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.000000000000004,17.0,2.7588608336719794e-8,7.491641093889119,7.505704374656524,8.486469368165132,4.994427395926079,7.49164,7.505703278713961,8.486468129016542,0.0,2.7588604308379665e-8,7.49164,7.505703278713961,8.486468129016542,2.7588604308379665e-8,0.0,416.03805380815186,0.0,395.5023783571086,0.0 
 01/15  17:45:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.000000000000004,17.0,2.7588608336719794e-8,7.491641093889119,7.505704374656524,8.486469368165132,4.994427395926079,7.49164,7.505703278713961,8.486468129016542,0.0,2.7588604308379665e-8,7.49164,7.505703278713961,8.486468129016542,2.7588604308379665e-8,0.0,416.09795483254123,0.0,395.5623971014284,0.0 
 01/15  18:00:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.000000000000004,16.999999999999996,2.7588608336719794e-8,7.491641093889119,7.505704374656524,8.486469368165132,4.994427395926079,7.49164,7.505703278713961,8.486468129016542,0.0,5.517720861675933e-8,7.49164,7.505703278713961,8.486468129016542,5.517720861675933e-8,0.0,416.1573872099981,0.0,395.6219478292624,0.0 
 01/15  18:15:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,7.491641093889119,7.505704374656524,8.486469368165132,4.994427395926079,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,416.2163545851945,0.0,395.68103416601673,0.0 
