Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Wind Direction [deg](TimeStep),ZONE_SUED:Zone Outdoor Air Drybulb Temperature [C](TimeStep),ZONE_SUED:Zone Outdoor Air Wind Speed [m/s](TimeStep),ZONE_NORD:Zone Outdoor Air Drybulb Temperature [C](TimeStep),ZONE_NORD:Zone Outdoor Air Wind Speed [m/s](TimeStep),ZONE_SUED:Zone Mean Air Temperature [C](TimeStep),ZONE_NORD:Zone Mean Air Temperature [C](TimeStep),ZONE_SUED:Zone Ventilation Sensible Heat Loss Energy [J](TimeStep),ZONE_SUED:Zone Ventilation Current Density Volume Flow Rate [m3/s](TimeStep),ZONE_SUED:Zone Ventilation Standard Density Volume Flow Rate [m3/s](TimeStep),ZONE_SUED:Zone Ventilation Mass Flow Rate [kg/s](TimeStep),ZONE_SUED:Zone Ventilation Current Density Air Change Rate [ach](TimeStep),ZONE_NORD:Zone Mixing Current Density Volume Flow Rate [m3/s](TimeStep),ZONE_NORD:Zone Mixing Standard Density Volume Flow Rate [m3/s](TimeStep),ZONE_NORD:Zone Mixing Mass Flow Rate [kg/s](TimeStep),ZONE_NORD:Zone Mixing Sensible Heat Loss Energy [J](TimeStep),ZONE_NORD:Zone Mixing Sensible Heat Gain Energy [J](TimeStep),ZONE_SUED:Zone Mixing Current Density Volume Flow Rate [m3/s](TimeStep),ZONE_SUED:Zone Mixing Standard Density Volume Flow Rate [m3/s](TimeStep),ZONE_SUED:Zone Mixing Mass Flow Rate [kg/s](TimeStep),ZONE_SUED:Zone Mixing Sensible Heat Loss Energy [J](TimeStep),ZONE_SUED:Zone Mixing Sensible Heat Gain Energy [J](TimeStep),IDEALLOADS_NORD:Zone Ideal Loads Supply Air Total Heating Rate [W](TimeStep),IDEALLOADS_NORD:Zone Ideal Loads Supply Air Total Cooling Rate [W](TimeStep),IDEALLOADS_SUED:Zone Ideal Loads Supply Air Total Heating Rate [W](TimeStep),IDEALLOADS_SUED:Zone Ideal Loads Supply Air Total Cooling Rate [W](TimeStep) 
 01/15  02:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,14.359888718526072,14.386845048161518,16.26676374545436,9.573259145684048,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,411.52602107427094,0.0,390.9853902431206,0.0 
 01/15  03:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.000000000000004,0.0,14.359888718526072,14.386845048161518,16.26676374545436,9.573259145684048,14.359888,14.38684432828663,16.266762931513938,5.2881514320582595e-8,0.0,14.359888,14.38684432828663,16.266762931513938,0.0,5.2881514320582595e-8,411.6211581343669,0.0,391.0805614810671,0.0 
 01/15  03:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,16.999999999999996,17.0,0.0,14.359888718526072,14.386845048161518,16.26676374545436,9.573259145684048,14.359888,14.38684432828663,16.266762931513938,5.2881514320582595e-8,0.0,14.359888,14.38684432828663,16.266762931513938,0.0,5.2881514320582595e-8,411.7155535659987,0.0,391.1749935062835,0.0 
 01/15  03:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,14.359888718526076,14.38684504816152,16.266763745454362,9.57325914568405,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,411.8092130937149,0.0,391.26869199890655,0.0 
 01/15  03:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,14.359888718526072,14.386845048161518,16.26676374545436,9.573259145684048,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,411.90214239776833,0.0,391.36166259646416,0.0 
 01/15  04:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,14.359888718526072,14.386845048161518,16.26676374545436,9.573259145684048,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,411.99434711667715,0.0,391.4539108942263,0.0 
 01/15  04:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,14.359888718526072,14.386845048161518,16.26676374545436,9.573259145684048,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,412.0858328454779,0.0,391.54544244508725,0.0 
 01/15  04:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,16.999999999999996,17.0,0.0,14.359888718526072,14.386845048161518,16.26676374545436,9.573259145684048,14.359888,14.38684432828663,16.266762931513938,5.2881514320582595e-8,0.0,14.359888,14.38684432828663,16.266762931513938,0.0,5.2881514320582595e-8,412.17660513712326,0.0,391.636262760032,0.0 
 01/15  04:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,14.359888718526076,14.38684504816152,16.266763745454362,9.57325914568405,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,412.2666695027729,0.0,391.7263773094165,0.0 
 01/15  05:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,16.999999999999996,16.999999999999996,0.0,14.359888718526072,14.386845048161518,16.26676374545436,9.573259145684048,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,412.3560314114438,0.0,391.81579152145423,0.0 
 01/15  05:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,14.359888718526076,14.38684504816152,16.266763745454362,9.57325914568405,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,412.4446962911752,0.0,391.9045107844286,0.0 
 01/15  05:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.000000000000004,17.0,5.288151696661623e-8,14.359888718526072,14.386845048161518,16.26676374545436,9.573259145684048,14.359888,14.38684432828663,16.266762931513938,0.0,5.2881514320582595e-8,14.359888,14.38684432828663,16.266762931513938,5.2881514320582595e-8,0.0,412.5326695283293,0.0,391.9925404449458,0.0 
 01/15  05:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,16.999999999999996,17.0,0.0,14.359888718526076,14.38684504816152,16.266763745454362,9.57325914568405,14.359888,14.38684432828663,16.266762931513938,5.2881514320582595e-8,0.0,14.359888,14.38684432828663,16.266762931513938,0.0,5.2881514320582595e-8,412.6199564692215,0.0,392.0798858104973,0.0 
 01/15  06:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,14.359888718526076,14.38684504816152,16.266763745454362,9.57325914568405,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,412.7065624190145,0.0,392.166552148061,0.0 
 01/15  06:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.000000000000004,16.999999999999996,5.288151696661623e-8,14.359888718526072,14.386845048161518,16.26676374545436,9.573259145684048,14.359888,14.38684432828663,16.266762931513938,0.0,1.0576302864116519e-7,14.359888,14.38684432828663,16.266762931513938,1.0576302864116519e-7,0.0,412.79249264264945,0.0,392.25254468410276,0.0 
 01/15  06:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,14.359888718526076,14.38684504816152,16.266763745454362,9.57325914568405,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,412.8777523656028,0.0,392.3378686071374,0.0 
 01/15  06:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,14.359888718526072,14.386845048161518,16.26676374545436,9.573259145684048,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,412.96234677318716,0.0,392.4225290657488,0.0 
 01/15  07:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,14.359888718526072,14.386845048161518,16.26676374545436,9.573259145684048,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,413.0462810117752,0.0,392.50653116940526,0.0 
 01/15  07:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,16.999999999999996,17.0,0.0,14.359888718526072,14.386845048161518,16.26676374545436,9.573259145684048,14.359888,14.38684432828663,16.266762931513938,5.2881514320582595e-8,0.0,14.359888,14.38684432828663,16.266762931513938,0.0,5.2881514320582595e-8,413.12956018839037,0.0,392.5898799898569,0.0 
 01/15  07:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,14.359888718526076,14.38684504816152,16.266763745454362,9.57325914568405,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,413.2121893714648,0.0,392.6725805597381,0.0 
 01/15  07:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,14.359888718526072,14.386845048161518,16.26676374545436,9.573259145684048,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,413.29417359048966,0.0,392.75463787396444,0.0 
 01/15  08:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.000000000000004,17.0,5.288151696661623e-8,14.359888718526072,14.386845048161518,16.26676374545436,9.573259145684048,14.359888,14.38684432828663,16.266762931513938,0.0,5.2881514320582595e-8,14.359888,14.38684432828663,16.266762931513938,5.2881514320582595e-8,0.0,413.37551783735404,0.0,392.83605688973336,0.0 
 01/15  08:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.000000000000004,0.0,14.359888718526076,14.38684504816152,16.266763745454362,9.57325914568405,14.359888,14.38684432828663,16.266762931513938,5.2881514320582595e-8,0.0,14.359888,14.38684432828663,16.266762931513938,0.0,5.2881514320582595e-8,413.4562270656461,0.0,392.9168425267563,0.0 
 01/15  08:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,14.359888718526072,14.386845048161518,16.26676374545436,9.573259145684048,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,413.53630619129405,0.0,392.9969996679574,0.0 
 01/15  08:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,14.359888718526072,14.386845048161518,16.26676374545436,9.573259145684048,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,413.6157600931475,0.0,393.07653315819334,0.0 
 01/15  09:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.000000000000004,17.0,5.288151696661623e-8,14.359888718526072,14.386845048161518,16.26676374545436,9.573259145684048,14.359888,14.38684432828663,16.266762931513938,0.0,5.2881514320582595e-8,14.359888,14.38684432828663,16.266762931513938,5.2881514320582595e-8,0.0,413.69459361216286,0.0,393.1554478070466,0.0 
 01/15  09:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,14.359888718526076,14.38684504816152,16.266763745454362,9.57325914568405,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,413.7728115533828,0.0,393.23374838649767,0.0 
 01/15  09:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,14.359888718526072,14.386845048161518,16.26676374545436,9.573259145684048,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,413.8504186847713,0.0,393.3114396334859,0.0 
 01/15  09:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,14.359888718526072,14.386845048161518,16.26676374545436,9.573259145684048,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,413.9274197380292,0.0,393.38852624816366,0.0 
 01/15  10:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.000000000000004,16.999999999999996,5.288151696661623e-8,14.359888718526072,14.386845048161518,16.26676374545436,9.573259145684048,14.359888,14.38684432828663,16.266762931513938,0.0,1.0576302864116519e-7,14.359888,14.38684432828663,16.266762931513938,1.0576302864116519e-7,0.0,414.00381940882653,0.0,393.46501289540913,0.0 
 01/15  10:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,16.999999999999996,17.0,0.0,14.359888718526076,14.38684504816152,16.266763745454362,9.57325914568405,14.359888,14.38684432828663,16.266762931513938,5.2881514320582595e-8,0.0,14.359888,14.38684432828663,16.266762931513938,0.0,5.2881514320582595e-8,414.0796223571522,0.0,393.5409042050596,0.0 
 01/15  10:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,14.359888718526076,14.38684504816152,16.266763745454362,9.57325914568405,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,414.1548332073726,0.0,393.6162047717954,0.0 
 01/15  10:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,16.999999999999996,17.0,0.0,14.359888718526072,14.386845048161518,16.26676374545436,9.573259145684048,14.359888,14.38684432828663,16.266762931513938,5.2881514320582595e-8,0.0,14.359888,14.38684432828663,16.266762931513938,0.0,5.2881514320582595e-8,414.229456548579,0.0,393.6909191544401,0.0 
 01/15  11:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,14.359888718526076,14.38684504816152,16.266763745454362,9.57325914568405,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,414.3034969351138,0.0,393.76505187910516,0.0 
 01/15  11:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,14.359888718526072,14.386845048161518,16.26676374545436,9.573259145684048,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,414.37695888616156,0.0,393.83860743558034,0.0 
 01/15  11:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.000000000000004,17.0,5.288151696661623e-8,14.359888718526072,14.386845048161518,16.26676374545436,9.573259145684048,14.359888,14.38684432828663,16.266762931513938,0.0,5.2881514320582595e-8,14.359888,14.38684432828663,16.266762931513938,5.2881514320582595e-8,0.0,414.4498468868551,0.0,393.911590281292,0.0 
 01/15  11:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.000000000000004,0.0,14.359888718526076,14.38684504816152,16.266763745454362,9.57325914568405,14.359888,14.38684432828663,16.266762931513938,5.2881514320582595e-8,0.0,14.359888,14.38684432828663,16.266762931513938,0.0,5.2881514320582595e-8,414.5221653878108,0.0,393.984004838392,0.0 
 01/15  12:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,14.359888718526072,14.386845048161518,16.26676374545436,9.573259145684048,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,414.5939188057091,0.0,394.05585549678665,0.0 
 01/15  12:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,16.999999999999996,17.0,0.0,14.359888718526072,14.386845048161518,16.26676374545436,9.573259145684048,14.359888,14.38684432828663,16.266762931513938,5.2881514320582595e-8,0.0,14.359888,14.38684432828663,16.266762931513938,0.0,5.2881514320582595e-8,414.6651115238784,0.0,394.12714661157236,0.0 
 01/15  12:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,14.359888718526076,14.38684504816152,16.266763745454362,9.57325914568405,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,414.73574789147824,0.0,394.19788250664726,0.0 
 01/15  12:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.000000000000004,17.0,5.288151696661623e-8,14.359888718526072,14.386845048161518,16.26676374545436,9.573259145684048,14.359888,14.38684432828663,16.266762931513938,0.0,5.2881514320582595e-8,14.359888,14.38684432828663,16.266762931513938,5.2881514320582595e-8,0.0,414.8058322249563,0.0,394.26806747098453,0.0 
 01/15  13:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,16.999999999999996,17.0,0.0,14.359888718526076,14.38684504816152,16.266763745454362,9.57325914568405,14.359888,14.38684432828663,16.266762931513938,5.2881514320582595e-8,0.0,14.359888,14.38684432828663,16.266762931513938,0.0,5.2881514320582595e-8,414.8753688076396,0.0,394.3377057624748,0.0 
 01/15  13:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,14.359888718526076,14.38684504816152,16.266763745454362,9.57325914568405,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,414.9443618902588,0.0,394.4068016065286,0.0 
 01/15  13:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.000000000000004,17.0,5.288151696661623e-8,14.359888718526072,14.386845048161518,16.26676374545436,9.573259145684048,14.359888,14.38684432828663,16.266762931513938,0.0,5.2881514320582595e-8,14.359888,14.38684432828663,16.266762931513938,5.2881514320582595e-8,0.0,415.0128156907158,0.0,394.47535919479566,0.0 
 01/15  13:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.000000000000004,17.0,5.2881516966616246e-8,14.359888718526076,14.38684504816152,16.266763745454362,9.57325914568405,14.359888,14.38684432828663,16.266762931513938,0.0,5.2881514320582595e-8,14.359888,14.38684432828663,16.266762931513938,5.2881514320582595e-8,0.0,415.0807343947818,0.0,394.54338268935675,0.0 
 01/15  14:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,14.359888718526076,14.38684504816152,16.266763745454362,9.57325914568405,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,415.14812215662107,0.0,394.61087621899793,0.0 
 01/15  14:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,14.359888718526072,14.386845048161518,16.26676374545436,9.573259145684048,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,415.2149830979762,0.0,394.6778438817711,0.0 
 01/15  14:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,14.359888718526072,14.386845048161518,16.26676374545436,9.573259145684048,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,415.2813213094488,0.0,394.7442897441798,0.0 
 01/15  14:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.000000000000004,16.999999999999996,5.288151696661623e-8,14.359888718526072,14.386845048161518,16.26676374545436,9.573259145684048,14.359888,14.38684432828663,16.266762931513938,0.0,1.0576302864116519e-7,14.359888,14.38684432828663,16.266762931513938,1.0576302864116519e-7,0.0,415.34714085020835,0.0,394.81021784234326,0.0 
 01/15  15:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,16.999999999999996,0.0,14.359888718526076,14.38684504816152,16.266763745454362,9.57325914568405,14.359888,14.38684432828663,16.266762931513938,0.0,5.2881514320582595e-8,14.359888,14.38684432828663,16.266762931513938,5.2881514320582595e-8,0.0,415.4124457484578,0.0,394.8756321805995,0.0 
 01/15  15:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,14.359888718526072,14.386845048161518,16.26676374545436,9.573259145684048,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,415.47724000125896,0.0,394.94053673406603,0.0 
 01/15  15:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,14.359888718526072,14.386845048161518,16.26676374545436,9.573259145684048,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,415.5415275752894,0.0,395.0049354464282,0.0 
 01/15  15:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,14.359888718526072,14.386845048161518,16.26676374545436,9.573259145684048,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,415.60531240707496,0.0,395.0688322323841,0.0 
 01/15  16:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,14.359888718526072,14.386845048161518,16.26676374545436,9.573259145684048,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,14.359888,14.38684432828663,16.266762931513938,0.0,0.0,415.6685984024081,0.0,395.1322309754323,0.0 
 01/15  16:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,16.999999999999996,17.0,0.0,14.359888718526072,14.386845048161518,16.26676374545436,9.573259145684048,14.359888,14.38684432828663,16.266762931513938,5.2881514320582595e-8,0.0,14.359888,14.38684432828663,16.266762931513938,0.0,5.2881514320582595e-8,415.73138943756936,0.0,395.195135530783,0.0 
